EmployeeID,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,Training_Date,Training_ProgramName,Training_Type,Training_Outcome,Training_Location,Training_Trainer,Training_DurationDays,Training_Cost
2829,Fully Meets,2,2023-02-07,2,5,3,2022-10-26,Customer Service,External,Passed,North Michaelchester,Francis Rosales,3,487.27
2830,Fully Meets,1,2022-12-09,1,2,2,2022-12-06,Project Management,External,Completed,Whitebury,Shawn Dillon,1,266.42
2831,Fully Meets,2,2023-07-13,5,1,4,2023-02-09,Communication Skills,External,Incomplete,Christineport,Cynthia Allen,1,277.22
2832,Fully Meets,5,2022-11-14,4,5,5,2022-12-23,Customer Service,Internal,Incomplete,Hebertville,Andrew Harvey,1,545.87
2833,Fully Meets,2,2022-09-02,2,5,2,2022-08-24,Leadership Development,External,Incomplete,Heidiburgh,Melanie Harris,3,182.84
2834,Fully Meets,5,2023-04-30,5,3,3,2023-06-10,Technical Skills,External,Completed,Port Stacymouth,Casey West,4,149.67
2835,Fully Meets,5,2023-03-30,4,5,3,2022-11-22,Customer Service,Internal,Completed,Moorefurt,Amber Berry,4,939.72
2836,Fully Meets,2,2022-08-13,5,4,1,2023-05-18,Customer Service,External,Completed,Port Mike,Brian Williams,5,410.04
2837,Fully Meets,4,2022-08-08,4,1,4,2023-06-08,Communication Skills,External,Incomplete,Sandersfort,Tonya Stein,1,945.59
2838,Fully Meets,5,2023-07-03,4,4,2,2023-05-18,Communication Skills,Internal,Completed,Port Andreaton,Robert Flores,4,539.06
2839,Fully Meets,1,2022-10-23,1,4,5,2022-08-07,Customer Service,External,Incomplete,South Melissamouth,Laura Palmer,2,837.22
2840,Fully Meets,2,2023-05-07,3,2,3,2022-10-04,Customer Service,Internal,Incomplete,Rodneyton,Brandon Fuller,3,360.08
2841,Fully Meets,5,2022-10-10,2,2,2,2023-04-22,Customer Service,Internal,Completed,Port Tinastad,Lauren Parker,2,405.48
2842,Fully Meets,1,2022-11-10,2,1,5,2022-12-22,Project Management,Internal,Failed,Huffton,Becky Curtis,4,577.78
2843,Fully Meets,1,2022-10-03,5,1,4,2022-10-01,Leadership Development,External,Completed,Thomasmouth,Amanda Woodard,2,102.16
2844,Fully Meets,5,2023-07-14,2,5,2,2022-08-28,Leadership Development,Internal,Passed,Port Lauren,Bobby Knight,5,336.98
2845,Fully Meets,4,2022-11-14,3,4,2,2023-02-06,Customer Service,External,Completed,South Lori,Pamela Myers,2,764.22
2846,Fully Meets,5,2023-04-05,1,1,4,2022-09-02,Communication Skills,Internal,Incomplete,Lake Courtney,Joseph Nelson,2,326.54
2847,Fully Meets,2,2022-12-01,1,2,2,2023-07-16,Customer Service,Internal,Completed,Port Douglas,Beth Ryan,3,762.23
2848,Exceeds,1,2022-08-11,2,1,1,2023-07-21,Customer Service,Internal,Failed,Adammouth,Michelle Sullivan,2,510.12
2849,Fully Meets,5,2023-02-09,5,1,1,2023-05-06,Technical Skills,Internal,Failed,Kristybury,Donna Gonzalez,3,706.23
2850,Exceeds,1,2023-03-31,4,1,4,2023-04-26,Technical Skills,External,Passed,Jaredtown,Thomas Villarreal,2,634.36
2851,Fully Meets,4,2022-10-16,4,3,3,2023-07-16,Communication Skills,Internal,Failed,West Cherylland,Rebecca Bullock,2,718.77
2852,Fully Meets,1,2023-02-02,2,1,2,2023-06-23,Communication Skills,Internal,Incomplete,Brownbury,Austin Moss,3,820.39
2853,Needs Improvement,5,2023-07-31,5,1,1,2023-01-01,Leadership Development,Internal,Passed,West Dennisborough,Tyrone Fernandez,1,835.07
2854,Needs Improvement,2,2023-03-05,1,3,4,2023-04-18,Project Management,External,Incomplete,West Wesley,Kevin Moore,4,670.82
2855,Needs Improvement,4,2023-03-27,3,5,5,2022-09-05,Technical Skills,External,Passed,East Laurenstad,Kathleen Valenzuela,1,596.23
2856,Needs Improvement,5,2023-01-23,4,5,2,2023-01-03,Customer Service,Internal,Completed,Port Joshuaport,Rebecca Frazier,2,842.67
2857,Fully Meets,2,2022-12-24,5,2,5,2022-12-25,Customer Service,Internal,Completed,North Edwardtown,Alyssa Morrow,3,229.18
2858,Fully Meets,5,2023-07-12,1,2,5,2022-11-10,Project Management,Internal,Failed,South Desireebury,Jerry Berry,3,851.72
2859,Needs Improvement,2,2022-08-19,1,3,3,2022-09-23,Technical Skills,Internal,Completed,New Thomas,Brett Hernandez,1,798.08
2860,Fully Meets,2,2023-01-31,2,1,4,2022-09-13,Leadership Development,External,Passed,North William,Mark Flores,3,587.16
2861,Fully Meets,2,2023-07-21,2,4,5,2022-11-07,Project Management,External,Completed,Lake Johnbury,Stephen Estrada,2,828.48
2862,Fully Meets,4,2023-03-10,1,2,3,2023-04-11,Communication Skills,Internal,Incomplete,Edwardview,Theresa Burke,3,192.39
2863,Needs Improvement,4,2023-03-13,2,2,1,2022-12-08,Customer Service,Internal,Completed,North Robert,Gabrielle Pierce,4,422.27
2864,Fully Meets,2,2022-11-16,1,3,4,2023-06-16,Leadership Development,External,Failed,New Jillfort,Lori Miles,4,242.25
2865,Fully Meets,1,2022-10-23,2,2,3,2023-03-22,Customer Service,External,Passed,Maryville,Tracy Gonzalez,4,653.99
2866,Fully Meets,2,2023-07-09,3,3,2,2023-04-11,Project Management,External,Passed,Millerport,Gabriella Salazar,5,792.46
2867,Fully Meets,2,2023-03-07,3,1,3,2023-02-21,Leadership Development,External,Incomplete,Davidstad,Lisa Snyder,4,317.26
2868,Fully Meets,5,2023-02-13,3,4,1,2023-06-17,Leadership Development,External,Failed,Rodriguezberg,Jacob Richards,5,866.79
2869,Fully Meets,2,2023-03-24,2,5,4,2023-05-04,Leadership Development,Internal,Completed,Lake David,Ian Simon,2,422.63
2870,Fully Meets,4,2022-11-28,5,3,2,2023-02-24,Project Management,Internal,Passed,Margaretfort,Robert Ortiz,5,413.42
2871,Fully Meets,5,2023-05-31,2,5,2,2022-10-16,Communication Skills,External,Incomplete,Richardfurt,Trevor Holmes,5,900.02
2872,Fully Meets,2,2023-06-08,3,5,1,2023-03-20,Communication Skills,Internal,Passed,Morenoland,Matthew Shaffer,3,573.84
2873,Fully Meets,4,2022-12-15,4,2,3,2023-06-05,Project Management,Internal,Failed,Phamborough,Courtney Gray,2,801.16
2874,Fully Meets,1,2023-03-14,3,5,1,2022-09-27,Project Management,Internal,Passed,Port Tylerfort,Ryan Powers,5,107.25
2875,Fully Meets,4,2023-06-12,3,5,4,2022-09-17,Project Management,External,Incomplete,East Andrew,Maurice Green,1,892.56
2876,Fully Meets,4,2022-12-21,3,3,2,2023-07-05,Project Management,External,Failed,Joshuaberg,Alejandro Newman,1,429.89
2877,Fully Meets,2,2023-03-02,2,4,1,2022-12-10,Customer Service,Internal,Failed,Ponceville,Theresa Mcclure,4,664.5
2878,Fully Meets,2,2022-12-09,2,3,3,2022-12-01,Project Management,Internal,Incomplete,West Luishaven,Roy Stone,5,925.8
2879,Fully Meets,2,2023-01-07,1,5,2,2023-06-15,Customer Service,External,Failed,Georgeburgh,Jessica Golden,3,118.94
2880,Fully Meets,4,2023-01-13,1,1,2,2023-02-15,Project Management,Internal,Failed,New Matthew,Ryan Gray,4,932.34
2881,Fully Meets,4,2022-10-20,5,4,1,2023-05-18,Leadership Development,External,Incomplete,Mooneyborough,Alexandra Andrews,1,624.59
2882,Fully Meets,4,2023-01-10,3,2,5,2023-04-21,Leadership Development,Internal,Failed,North Russellmouth,Kevin Vasquez,4,835.35
2883,Fully Meets,4,2023-06-14,4,3,4,2023-05-11,Customer Service,External,Completed,East Michelle,Troy Turner,4,597.63
2884,Fully Meets,2,2022-08-08,3,2,4,2023-05-01,Technical Skills,External,Passed,Emilyfort,Brooke White,4,974.28
2885,Fully Meets,1,2023-01-20,1,5,5,2022-12-29,Communication Skills,External,Passed,Lake Joshua,Michael Johnson,1,176.13
2886,Fully Meets,2,2023-02-17,5,5,1,2023-07-09,Technical Skills,External,Incomplete,West Kennethburgh,Christopher Mueller,4,263.04
2887,Fully Meets,5,2023-06-24,5,1,1,2023-04-15,Communication Skills,Internal,Completed,Vanessamouth,Melissa Shah,5,411.52
2888,Fully Meets,5,2023-06-01,5,2,5,2023-03-17,Customer Service,External,Completed,North Steven,Matthew Cox,4,119.5
2889,Fully Meets,1,2023-06-10,2,2,1,2022-10-13,Customer Service,Internal,Passed,Brownhaven,Robert Yates,2,817.04
2890,Fully Meets,2,2023-01-17,3,5,5,2022-10-10,Technical Skills,Internal,Completed,Jeffport,John Williams DDS,5,838.84
2891,Fully Meets,1,2023-05-27,5,2,3,2022-12-31,Technical Skills,External,Incomplete,Mcguireside,Anthony Obrien,4,767.51
2892,Fully Meets,2,2023-02-05,2,1,5,2022-08-10,Technical Skills,External,Passed,Port Jasmine,Steven Terrell,5,990.52
2893,Fully Meets,2,2022-10-14,3,1,1,2023-06-05,Leadership Development,Internal,Completed,South Nicholasbury,Dustin Smith,5,205.24
2894,Fully Meets,4,2023-01-20,1,4,4,2023-06-30,Customer Service,Internal,Completed,Christophermouth,Julie Williams,5,203.06
2895,Fully Meets,2,2023-05-31,1,2,5,2022-11-15,Project Management,External,Incomplete,Belltown,Nathan Hill,4,555.6
2896,Fully Meets,4,2023-07-01,5,4,1,2023-07-01,Technical Skills,Internal,Passed,Mitchelltown,Erin Day,5,794.92
2897,Fully Meets,4,2023-04-04,3,5,2,2022-11-26,Leadership Development,Internal,Passed,Andrewston,John Gallagher,2,926.17
2898,Fully Meets,4,2022-11-20,1,4,3,2023-06-22,Leadership Development,Internal,Completed,New Gabrielstad,Erik Marsh,1,832.37
2899,Fully Meets,5,2022-10-24,1,5,3,2023-03-26,Leadership Development,Internal,Completed,Kyleberg,Michael Wilcox,5,128.8
2900,Exceeds,2,2022-10-29,1,4,1,2023-01-16,Customer Service,External,Passed,Joelberg,Erin Everett,4,255.02
2901,Fully Meets,4,2023-05-20,1,4,5,2023-07-13,Leadership Development,Internal,Incomplete,Rhondaview,Tracy Russell,4,674.34
2902,Fully Meets,1,2022-10-23,5,4,3,2023-03-31,Project Management,External,Incomplete,Port Scott,Kevin Deleon,2,778.36
2903,Needs Improvement,5,2022-08-09,3,3,5,2023-06-22,Customer Service,External,Failed,New Patriciabury,Sandra Andrade,2,906.63
2904,Exceeds,4,2022-08-27,4,2,4,2023-05-06,Technical Skills,External,Failed,Rachaelstad,Kristi Hampton,4,986.01
2905,Fully Meets,1,2022-09-10,2,5,1,2022-10-14,Leadership Development,External,Passed,Johnsonberg,Jessica Caldwell,5,846.88
2906,Needs Improvement,5,2023-07-15,2,5,4,2022-12-06,Technical Skills,External,Incomplete,Reedside,Scott Williams,1,998.74
2907,Needs Improvement,4,2023-03-15,1,4,5,2023-02-12,Communication Skills,External,Completed,Elizabethbury,Tiffany Cox,4,510.69
2908,Exceeds,1,2023-05-14,4,2,5,2022-11-28,Leadership Development,External,Passed,North Jeanfurt,Crystal Elliott,1,100.55
2909,Needs Improvement,1,2023-02-13,2,4,4,2023-05-12,Technical Skills,Internal,Passed,Lake Elizabeth,Heather Baker,4,818.39
2910,Exceeds,1,2023-05-05,5,1,3,2022-09-19,Technical Skills,Internal,Incomplete,New Nathanstad,Andrea Gould,1,763.78
2911,Exceeds,2,2022-10-27,5,2,2,2023-03-28,Technical Skills,Internal,Passed,Biancaside,Angelica Franco,1,292.36
2912,Needs Improvement,4,2023-07-07,3,5,3,2023-01-11,Communication Skills,Internal,Completed,South Joshua,Andrew Garcia,2,990.45
2913,Needs Improvement,2,2023-05-05,4,1,2,2022-12-01,Communication Skills,External,Completed,Donovanstad,Jennifer Bray,3,989.75
2914,Exceeds,2,2023-05-29,5,3,3,2022-10-15,Communication Skills,Internal,Failed,Port Robertotown,Justin Long,1,194.13
2915,Exceeds,1,2023-04-29,3,4,2,2023-03-25,Technical Skills,Internal,Incomplete,North Margaretshire,Peter Stokes,2,993.79
2916,Needs Improvement,2,2023-02-20,4,4,2,2022-10-09,Technical Skills,Internal,Incomplete,South Nathan,Sylvia Obrien,2,932.4
2917,Exceeds,4,2023-01-17,1,4,5,2022-10-15,Customer Service,External,Passed,Johnsonview,Cameron Martin,3,636.37
2918,Exceeds,4,2022-12-11,4,3,1,2022-08-28,Project Management,External,Failed,East Amberside,Brandy Greene,1,333.03
2919,Needs Improvement,5,2023-06-11,5,1,2,2023-04-23,Technical Skills,Internal,Failed,Port Cindymouth,Jay Lopez,1,195.63
2920,Exceeds,5,2023-02-04,2,4,4,2022-09-27,Technical Skills,External,Completed,Shawnchester,Cassandra Mendoza,2,140.27
2921,Exceeds,2,2023-03-15,5,2,3,2023-01-11,Customer Service,External,Incomplete,Lynchfort,Beth Fields,1,465.54
2922,Exceeds,5,2023-04-29,4,2,5,2023-05-19,Technical Skills,External,Incomplete,West Heathertown,Donna Joseph,1,713.3
2923,Needs Improvement,4,2023-05-06,5,1,2,2022-10-15,Technical Skills,Internal,Failed,Castilloshire,Jason Clayton,4,632.73
2924,Exceeds,5,2023-05-16,5,4,4,2022-10-31,Technical Skills,External,Failed,Bishophaven,Natalie Thomas,1,244.84
2925,Exceeds,4,2023-07-30,1,3,1,2023-04-14,Communication Skills,External,Failed,New John,Katie Bullock,4,689.93
2926,Needs Improvement,5,2022-09-10,1,1,1,2023-03-17,Technical Skills,Internal,Failed,Hudsonfort,Mrs. Jessica Alvarado MD,3,459.59
2927,Exceeds,1,2023-07-31,4,2,2,2022-10-15,Technical Skills,External,Failed,Wolfetown,Kevin Turner,4,597.54
2928,Fully Meets,5,2022-08-28,5,4,1,2023-06-21,Communication Skills,External,Incomplete,Selenamouth,Steven Dominguez,2,175.63
2929,Needs Improvement,2,2023-01-28,1,3,4,2022-09-23,Project Management,Internal,Passed,East Christine,Charles Brandt,5,120.14
2930,Exceeds,2,2023-06-19,1,4,2,2023-02-23,Technical Skills,External,Failed,Schmittborough,Ricardo Reed,5,871.29
2931,Exceeds,2,2022-09-20,5,4,4,2023-07-23,Leadership Development,External,Passed,Ericside,Kathleen Lee,1,485.84
2932,Fully Meets,4,2023-04-28,4,4,3,2023-05-17,Communication Skills,External,Completed,Simpsonland,Alex Scott,2,275.36
2933,Needs Improvement,1,2023-05-02,3,1,4,2023-07-02,Communication Skills,External,Incomplete,Bakerview,Angel Burgess,3,933.67
2934,Fully Meets,2,2022-11-16,4,3,1,2023-03-14,Technical Skills,Internal,Passed,West Marissa,Jennifer Castro,4,927.08
2935,Fully Meets,5,2023-02-14,5,1,1,2023-07-25,Communication Skills,External,Passed,South Robin,April Brown,4,395.52
2936,Needs Improvement,1,2022-09-18,4,3,1,2022-12-23,Leadership Development,Internal,Completed,South Jeff,Christopher Young,3,123.26
2937,Needs Improvement,2,2022-12-09,1,4,4,2023-07-25,Leadership Development,Internal,Completed,Port Ethan,Tracey Taylor,3,198.45
2938,Needs Improvement,1,2023-01-30,2,5,1,2023-05-18,Communication Skills,Internal,Passed,Stephenstad,Jordan Green,2,478.07
2939,Needs Improvement,2,2023-04-13,4,3,3,2022-09-06,Project Management,External,Completed,New Randyborough,Brandon Collins,3,285.5
2940,Needs Improvement,5,2023-04-18,5,1,3,2023-06-14,Communication Skills,External,Passed,Smithburgh,Justin Clements,2,490.26
2941,Needs Improvement,2,2022-12-14,5,2,5,2022-11-11,Customer Service,Internal,Completed,Mahoneyberg,Lisa Thomas DDS,3,828.68
2942,Needs Improvement,2,2022-10-17,3,3,4,2023-02-20,Technical Skills,External,Incomplete,South Julie,Henry Fowler,2,858.29
2943,Needs Improvement,2,2022-10-18,4,1,5,2023-04-04,Communication Skills,External,Completed,North John,Tiffany Rubio,3,494.19
2944,Needs Improvement,1,2023-05-21,2,4,1,2023-02-17,Communication Skills,Internal,Passed,Charlesshire,Richard Clark,4,502.56
2945,Needs Improvement,4,2022-09-21,4,2,1,2023-07-01,Communication Skills,External,Failed,New Ronaldmouth,William Atkinson,5,826.82
2946,Needs Improvement,2,2023-01-20,4,5,3,2023-07-12,Leadership Development,Internal,Failed,Donnaland,Jimmy Collins,4,655.83
2947,Fully Meets,1,2023-02-11,3,4,2,2022-08-13,Project Management,External,Incomplete,New William,Collin Turner,1,543.81
2948,Needs Improvement,2,2022-10-04,2,4,5,2022-11-01,Technical Skills,Internal,Failed,Changmouth,Amber Vazquez,1,482.47
2949,Fully Meets,4,2023-02-02,2,2,2,2023-03-09,Communication Skills,Internal,Passed,North Lauramouth,David Velazquez,3,310.41
2950,Needs Improvement,4,2022-08-21,3,3,5,2023-03-19,Technical Skills,Internal,Completed,New Jennifer,Danny Clark,2,331.52
2951,Fully Meets,2,2023-05-31,3,1,3,2022-09-07,Leadership Development,External,Passed,West Linda,Patrick Cruz,3,973.96
2952,Fully Meets,4,2023-04-01,5,3,2,2023-05-08,Communication Skills,Internal,Completed,Laceymouth,Austin Reeves,3,149.09
2953,Fully Meets,5,2023-06-01,2,3,4,2022-12-11,Leadership Development,External,Incomplete,Andrewville,David Russell,4,925.16
2954,Fully Meets,2,2023-07-24,5,2,1,2022-10-23,Project Management,External,Passed,South Brian,Hannah Mitchell,2,833.13
2955,Fully Meets,1,2023-06-12,5,2,3,2023-06-04,Project Management,External,Failed,East Jimmy,Robin Banks,5,191.49
2956,Fully Meets,2,2023-02-06,5,4,1,2022-10-13,Customer Service,External,Passed,New Colin,Veronica Ross,3,474.15
2957,Fully Meets,1,2023-02-21,1,3,4,2022-08-30,Project Management,External,Failed,West Ashley,John King,1,550.42
2958,Fully Meets,4,2023-05-16,1,2,4,2023-02-09,Technical Skills,External,Incomplete,North Allisonland,Rebecca Mack,1,681.23
2959,Fully Meets,2,2023-07-05,1,5,2,2023-07-06,Customer Service,Internal,Incomplete,Carolburgh,Mercedes Garcia,5,657.64
2960,Fully Meets,2,2022-09-23,2,4,3,2022-12-16,Project Management,Internal,Incomplete,Evansborough,Katherine Vasquez,4,449.66
2961,Fully Meets,2,2023-02-12,2,2,4,2023-01-19,Leadership Development,External,Passed,North Josephbury,Neil Miller,5,587.25
2962,Fully Meets,1,2022-12-19,1,2,3,2022-08-28,Customer Service,Internal,Failed,Port Joshua,Anita Ray,2,198.55
2963,Fully Meets,2,2022-10-02,1,3,2,2023-06-08,Customer Service,External,Completed,Victoriaville,Jonathan Anderson,5,629.24
2964,Fully Meets,2,2022-12-15,4,1,3,2022-10-14,Communication Skills,Internal,Incomplete,Masonstad,Justin Bonilla,2,614.06
2965,Fully Meets,1,2023-07-13,4,4,5,2023-03-07,Project Management,External,Completed,Lake Anna,Lisa Ross,3,426.26
2966,Fully Meets,4,2023-03-06,5,2,5,2022-10-17,Project Management,Internal,Passed,Christopherbury,Linda White,5,197.73
2967,Fully Meets,4,2022-08-11,2,3,1,2023-07-21,Customer Service,External,Incomplete,Emilymouth,Michael Larson,3,145.68
2968,Fully Meets,4,2023-05-23,1,5,4,2022-11-20,Customer Service,Internal,Failed,Brownburgh,Eric Charles,3,764.74
2969,Fully Meets,2,2022-11-21,4,5,5,2022-10-18,Customer Service,Internal,Passed,Elizabethtown,Samuel Miller,3,405.4
2970,Fully Meets,5,2022-10-23,5,5,5,2023-01-16,Leadership Development,External,Failed,Morrisonshire,Mark Williams,4,689.49
2971,Fully Meets,1,2022-10-14,3,5,4,2023-04-12,Project Management,Internal,Incomplete,Port Ryanmouth,John Russell,2,141.14
2972,Fully Meets,1,2022-11-24,3,4,3,2023-03-01,Leadership Development,Internal,Passed,East Shaneton,Jasmine George,1,788.69
2973,Fully Meets,5,2022-12-09,1,3,3,2023-07-13,Technical Skills,Internal,Failed,Fullershire,Charles Jones,5,458.81
2974,Fully Meets,5,2022-11-26,4,5,4,2023-04-27,Project Management,Internal,Passed,Jefferyland,Scott Howard,5,140.91
2975,Fully Meets,4,2022-12-29,2,3,4,2023-07-12,Leadership Development,External,Completed,West Scottshire,Heather Cruz,5,551.76
2976,Fully Meets,1,2022-09-02,4,3,1,2023-06-09,Communication Skills,Internal,Passed,Port Richard,Tiffany Kelley,5,720.1
2977,Fully Meets,2,2023-03-21,2,4,3,2023-04-01,Project Management,Internal,Passed,Burnston,Ashley Holmes,4,640.05
2978,Fully Meets,4,2022-08-29,5,2,4,2022-11-02,Communication Skills,Internal,Failed,Davidland,Katie Chandler,1,470.62
2979,Fully Meets,2,2023-01-08,4,5,4,2023-06-10,Leadership Development,External,Failed,West Kellyview,Jonathan Lozano,4,257.87
2980,Fully Meets,2,2023-02-06,1,3,5,2023-02-17,Customer Service,External,Passed,South Brandonville,Harry Hernandez,4,970.09
2981,Fully Meets,1,2022-09-21,5,3,2,2023-06-25,Communication Skills,External,Completed,Alyssaside,Megan Reynolds,2,197.96
2982,Fully Meets,2,2022-09-13,5,4,3,2022-10-31,Project Management,External,Failed,East Morgan,Sarah Harris,2,166.78
2983,Fully Meets,2,2023-07-01,4,5,4,2023-06-25,Project Management,External,Passed,West Bradleyborough,Amy Davis,4,267.6
2984,Fully Meets,5,2022-12-09,4,1,1,2023-05-24,Project Management,Internal,Incomplete,Lake Laurenville,Jessica Hudson,1,671.21
2985,Fully Meets,1,2023-07-14,3,5,2,2022-10-25,Customer Service,Internal,Failed,West Andrew,Melissa Jackson,4,813.43
2986,Fully Meets,1,2023-07-12,4,5,3,2023-02-20,Communication Skills,Internal,Completed,East Rachelville,Rebecca Perez,1,501.89
2987,Fully Meets,4,2023-07-06,4,3,3,2023-01-20,Leadership Development,External,Failed,Port Sabrinafurt,Ashley Allen,4,133.4
2988,Fully Meets,1,2023-07-15,4,4,4,2023-01-03,Customer Service,Internal,Failed,Port Melissa,Mrs. Kristi Thornton,4,312.8
2989,Fully Meets,4,2023-06-18,2,3,3,2022-11-24,Communication Skills,External,Failed,West Stephanie,Ashley Jones,3,272.76
2990,Fully Meets,2,2023-05-21,2,2,3,2023-05-14,Project Management,External,Passed,Lake Davidton,Logan Smith,3,494.03
2991,Exceeds,2,2022-08-23,5,5,3,2022-12-02,Project Management,Internal,Completed,West Sierrafurt,Daniel Ramos,3,722.92
2992,Fully Meets,4,2022-12-07,1,4,2,2023-02-03,Leadership Development,Internal,Passed,Davisbury,Dennis Robbins,1,125.34
2993,Fully Meets,4,2022-12-14,5,5,1,2022-11-03,Communication Skills,Internal,Incomplete,Judithborough,Matthew Kemp,3,559.24
2994,Fully Meets,4,2022-12-16,5,5,3,2022-12-14,Project Management,External,Incomplete,New Brandiport,Sabrina Delgado,1,936.24
2995,Needs Improvement,4,2023-01-19,1,5,2,2023-07-03,Technical Skills,Internal,Passed,Wardchester,Susan Luna,1,440.35
2996,Fully Meets,4,2022-08-27,3,2,2,2022-09-30,Technical Skills,Internal,Passed,Dunnchester,Ashley Gray,2,727.12
2997,Fully Meets,2,2022-11-30,1,2,5,2023-02-16,Communication Skills,External,Completed,Morenohaven,Martin Ingram,4,433.14
